"word_pos_id","word_id","pos_tag_id","lemma_word_id","frequency_count","level"
"190895","140848","12",,"25409","6"
"190896","125551","27","143388","19385","6"
"190897","59670","7",,"13669","6"
"190898","12200","23",,"47247","6"
"190899","50981","29","7766","178133","4"
"190900","20578","27",,"32099","6"
"190901","48027","7",,"87342","6"
"190902","49004","7",,"41390","4"
"190903","127108","27","72953","38339","6"
"190904","43546","7",,"52833","6"
"190905","105431","14",,"33259","6"
"190906","168022","12",,"11316","6"
"190907","122912","13","52054","43686","6"
"190908","78520","7",,"27616","6"
"190909","141531","27",,"24881","4"
"190910","37156","7",,"62754","6"
"190911","46119","7",,"56465","6"
"190912","66278","7","7011","101157","3"
"190913","118175","7",,"50575","2.96367439134824"
"190914","94020","27","44440","95715","6"
"190915","61271","6",,"42003","6"
"190916","38005","7","102347","437395","2.85534075899639"
"190917","24031","27","11847","25163","5.32401291841533"
"190918","13489","7",,"199471","6"
"190919","115522","13","14320","54921","6"
"190920","102466","12",,"82976","6"
"190921","98767","7","1915","17903","2"
"190922","142744","12",,"23954","6"
"190923","64933","27",,"11447","1.5"
"190924","98243","13","14763","94843","1.66666666666667"
"190925","101390","27",,"14392","6"
"190926","22088","18",,"11463","6"
"190927","49535","7",,"11487","6"
"190928","81037","27","27565","167953","6"
"190929","168648","12",,"11134","6"
"190930","13411","20",,"40016","4"
"190931","51891","27",,"14308","6"
"190932","96796","13","81304","99411","6"
"190933","30385","7","1828","31047","3"
"190934","62995","7",,"321251","6"
"190935","53328","7",,"472762","6"
"190936","115481","7",,"55011","6"
"190937","6777","7","5124","26014","2"
"190938","70598","27",,"16333","6"
"190939","45934","7",,"22704","6"
"190940","117016","29","55393","37952","6"
"190941","87345","7",,"58309","6"
"190942","51463","7",,"25946","6"
"190943","170942","12",,"10482","6"
"190944","66111","7","42925","44771","6"
"190945","53130","27","2627","192159","2.40757090892936"
"190946","140361","12",,"25776","2.5"
"190947","53037","20",,"478697","3"
"190948","19309","23",,"113632","6"
"190949","8561","27",,"68938","1"
"190950","9890","27",,"57015","6"
"190951","116310","12",,"53618","2"
"190952","153213","27","96990","17297","2.1344356594181"
"190953","20130","27",,"20194","6"
"190954","107819","29",,"29324","6"
"190955","8290","27",,"13918","6"
"190956","90952","7",,"78094","6"
"190957","150463","12",,"18826","6"
"190958","99165","14",,"92054","6"
"190959","7505","27",,"205686","4"
"190960","137802","14",,"27875","6"
"190961","22191","7","5884","13330","4"
"190962","104275","27",,"27728","6"
"190963","26135","27","70314","29633","2"
"190964","170053","12",,"10721","3"
"190965","57022","27",,"12293","5.69078597955984"
"190966","48248","27",,"119854","4"
"190967","76208","8","9116","198216","4"
"190968","117964","7",,"50920","5.93614402911221"
"190969","91914","29","9060","83664","4.70721725480357"
"190970","32214","7","45119","335164","5.27509935202576"
"190971","40652","27",,"55486","6"
"190972","98220","7",,"19504","6"
"190973","161303","20",,"13618","6"
"190974","36244","7",,"38782","6"
"190975","127030","7",,"38431","4.96013676771103"
"190976","79955","6",,"15896","2.1344356594181"
"190977","153380","7",,"17207","6"
"190978","34150","27",,"80592","6"
"190979","24498","27",,"13846","6"
"190980","10816","27",,"55940","6"
"190981","58349","7",,"39068","6"
"190982","52562","7",,"10055","6"
"190983","26676","12",,"12647","6"
"190984","92097","12",,"115784","6"
"190985","76908","7",,"12985","6"
"190986","23048","27",,"104990","6"
"190987","27036","27",,"300933","6"
"190988","98042","13","24499","95442","6"
"190989","131510","12",,"33623","6"
"190990","21519","27",,"13107","6"
"190991","151633","12",,"18142","6"
"190992","106310","13","67807","73596","6"
"190993","87433","7","126285","67656","3"
"190994","63722","7",,"133592","6"
"190995","111914","27","84110","49261","6"
"190996","49668","6",,"15242","6"
"190997","128187","7",,"37137","5.28211005866981"
"190998","22259","7",,"153793","2"
"190999","97115","7",,"98502","3.31597395816845"
"191000","121715","12",,"45412","6"
"191001","62391","27",,"19692","4"
"191002","145459","12",,"22026","6"
"191003","122638","7",,"44027","6"
"191004","49894","7",,"11256","6"
"191005","108360","27",,"13487","2.66666666666667"
"191006","88416","20",,"130586","6"
"191007","169606","12",,"10850","6"
"191008","24738","7",,"181889","6"
"191009","44241","7",,"21211","6"
"191010","46120","12",,"13946","6"
"191011","137708","12",,"27960","6"
"191012","99670","7",,"64562","6"
"191013","51229","7",,"11869","6"
"191014","160879","12",,"13784","3.31597395816845"
"191015","157902","12",,"14988","6"
"191016","84552","7","106407","66817","6"
"191017","82437","27",,"76775","6"
"191018","99041","14",,"92458","6"
"191019","37587","7",,"16258","6"
"191020","30953","18",,"10395","6"
"191021","35659","7",,"26602","3"
"191022","81720","7",,"164014","6"
"191023","129344","13","105338","35870","6"
"191024","168983","7",,"11035","6"
"191025","65220","3",,"25938","6"
"191026","83469","27","28335","135320","4"
"191027","20130","7",,"31191","6"
"191028","67388","3",,"17367","6"
"191029","42323","27",,"694223","6"
"191030","4791","20",,"32191","3"
"191031","117016","12",,"14546","6"
"191032","145963","7",,"21664","6"
"191033","142007","12",,"24526","6"
"191034","71654","7","36742","146086","6"
"191035","152627","27","13608","17614","5.64958256149976"
"191036","56296","20",,"418137","2.88716323093868"
"191037","109325","27",,"56044","6"
"191038","171704","14",,"10274","6"
"191039","41618","6",,"12738","4.73419195581936"
"191040","46904","30","63556","595439","6"
"191041","13789","27",,"158617","6"
"191042","164569","12",,"12427","6"
"191043","149911","7",,"19154","4"
"191044","41250","7",,"33867","6"
"191045","59176","7",,"16824","6"
"191046","95065","7",,"40602","6"
"191047","63556","27",,"248041","6"
"191048","27146","7",,"18862","4.73956187704422"
"191049","86830","12",,"137565","6"
"191050","15636","7",,"54362","1"
"191051","123331","27","35609","32511","3.68845233536207"
"191052","38445","7",,"67305","6"
"191053","46758","7","4791","10829","3"
"191054","172061","30",,"10177","6"
"191055","24550","7","147546","15206","6"
"191056","112017","27",,"10549","1"
"191057","154633","7",,"16569","6"
"191058","129395","14",,"35829","2"
"191059","101683","12","38111","22310","3"
"191060","99518","12",,"90950","6"
"191061","118439","27","5643","17553","3.69536350084569"
"191062","137527","12",,"28130","6"
"191063","85481","7",,"57707","6"
"191064","155969","14","145642","15884","6"
"191065","24542","6",,"61904","6"
"191066","59898","30",,"79985","6"
"191067","149751","27","69062","19245","6"
"191068","137723","20",,"27946","6"
"191069","142684","12",,"23998","6"
"191070","17037","27","4655","15989","3.38941319427279"
"191071","50630","32","48236","529780","6"
"191072","117799","12",,"51209","5.69078597955984"
"191073","14863","27",,"10427","6"
"191074","15635","20",,"26175","6"
"191075","86079","7",,"50561","2.3964152517283"
"191076","4485","23",,"18426","6"
"191077","62970","7",,"10196","3"
"191078","17296","7",,"73863","6"
"191079","85085","7","20618","41853","6"
"191080","139274","13","50105","26640","6"
"191081","150854","30","5313","18602","1"
"191082","84667","27",,"148187","6"
"191083","136068","12",,"29380","3"
"191084","7808","18","56652","13970","6"
"191085","36248","29","119941","39938","6"
"191086","19006","7","28149","10493","2"
"191087","172137","12",,"10161","6"
"191088","131650","14",,"33480","6"
"191089","69484","7",,"252755","6"
"191090","89086","7",,"40568","4.70555736214677"
"191091","117367","7",,"35644","6"
"191092","21903","7","14102","46227","4"
"191093","162745","12",,"13077","1"
"191094","156558","29","101216","15605","6"
"191095","27924","7","26411","14862","6"
"191096","50992","7","52595","16330","6"
"191097","97492","13","54484","97210","6"
"191098","146135","13","63299","21541","5.02964385488677"
"191099","114535","12",,"56720","6"
"191100","67465","7","104275","18909","6"
"191101","31144","23",,"11731","6"
"191102","35174","7",,"98743","6"
"191103","137151","27",,"28468","6"
"191104","15462","7",,"36463","4"
"191105","71811","13","45574","232288","6"
"191106","129220","30",,"35999","6"
"191107","157118","27",,"15358","4"
"191108","41951","30","91780","721590","6"
"191109","140223","7",,"25901","1"
"191110","60068","20",,"168646","6"
"191111","28084","7",,"20396","6"
"191112","20056","27",,"24961","4"
"191113","93643","7",,"15632","1"
"191114","107821","7","8488","14068","3"
"191115","159476","13","33279","14347","6"
"191116","89416","7",,"36530","3"
"191117","156464","13","31968","15641","6"
"191118","27925","27",,"10060","6"
"191119","58056","30","7809","16698","4"
"191120","71225","7",,"51641","6"
"191121","83770","7",,"152902","6"
"191122","169958","12",,"10746","6"
"191123","143284","7",,"23576","6"
"191124","50359","7",,"26556","6"
"191125","157395","12",,"15233","6"
"191126","133843","20",,"31455","6"
"191127","25915","1",,"27097","3"
"191128","60351","7","135333","155696","6"
"191129","44898","7",,"28545","6"
"191130","100814","7",,"87368","6"
"191131","66336","30","125108","207841","4.88614934712942"
"191132","52749","7",,"277797","6"
"191133","72453","20",,"227251","2"
"191134","16541","7","4454","85117","4"
"191135","154548","12",,"16616","6"
"191136","143227","12",,"23608","6"
"191137","106703","12",,"18120","6"
"191138","133877","12",,"10009","6"
"191139","24067","27",,"25078","6"
"191140","146807","12",,"21121","6"
"191141","97359","7",,"97629","2"
"191142","131407","29","38925","33731","6"
"191143","69245","6",,"16455","6"
"191144","68713","7",,"11443","6"
"191145","37806","7",,"11052","6"
"191146","105213","7",,"76122","6"
"191147","14401","2",,"71816","6"
"191148","70544","27",,"17340","6"
"191149","135174","12",,"30245","5.60058798432971"
"191150","137454","12",,"28189","6"
"191151","167947","13","68796","11341","6"
"191152","106147","20",,"73982","6"
"191153","41013","27",,"26681","6"
"191154","120386","7",,"47213","4"
"191155","24301","1",,"36130","1.66666666666667"
"191156","13509","27",,"13668","6"
"191157","158809","13","122188","14604","4"
"191158","56280","7","7449","311040","3"
"191159","90074","14",,"85641","2"
"191160","62834","29","74645","176056","6"
"191161","29795","7","1046","42126","3"
"191162","124014","30","9122","42202","4.72448735579967"
"191163","143316","13","9663","23557","3"
"191164","19597","6",,"28421","6"
"191165","13849","27",,"118129","6"
"191166","155738","14","78681","15993","6"
"191167","37446","7","30813","31596","6"
"191168","34828","30","706","747976","1"
"191169","82558","7",,"10305","6"
"191170","35777","2",,"43164","6"
"191171","109039","27",,"43025","4.89352150743094"
"191172","82449","7",,"160101","6"
"191173","122038","7",,"44898","6"
"191174","160982","12",,"13745","6"
"191175","62419","7",,"70470","6"
"191176","92694","12",,"113619","6"
"191177","113087","14","13650","59461","5.65586521790773"
"191178","94108","27","1419","33710","1"
"191179","37924","7","2811","32786","2.5"
"191180","128251","12",,"37062","1"
"191181","60699","7",,"282735","2"
"191182","125017","7",,"26438","6"
"191183","21249","7",,"12855","6"
"191184","27728","27",,"31998","6"
"191185","119459","7",,"48538","2"
"191186","151893","13",,"18008","6"
"191187","26037","7",,"114633","6"
"191188","1386","23",,"47738","2"
"191189","57698","27","15553","10737","5.92963056324704"
"191190","55582","20",,"17928","6"
"191191","7785","20",,"40691","6"
"191192","90577","20",,"121627","4"
"191193","103213","7",,"37415","6"
"191194","65570","12",,"49254","6"
"191195","5456","2",,"12374","6"
"191196","145600","14",,"21916","6"
"191197","147552","7",,"20652","6"
"191198","164086","13",,"12587","6"
"191199","80150","27",,"41813","6"
"191200","21827","27","15504","35846","1"
"191201","36350","27","65158","82245","6"
"191202","35963","30","8476","842593","4"
"191203","172773","12",,"10002","6"
"191204","146194","30",,"10865","5.30989047101271"
"191205","5869","18",,"17726","2"
"191206","19791","27",,"294607","6"
"191207","124813","13","21512","41217","2.66073391860145"
"191208","70787","30","50433","240552","6"
"191209","132141","13","19896","33016","1"
"191210","170540","7",,"10596","6"
"191211","154525","12",,"16627","6"
"191212","172322","13","129557","10116","6"
"191213","43540","20",,"13726","6"
"191214","70306","27",,"114512","6"
"191215","90865","27","8957","43525","4.68020404758001"
"191216","10208","6",,"17262","6"
"191217","21946","20",,"12704","6"
"191218","67023","27",,"72999","6"
"191219","123547","7",,"15436","6"
"191220","23084","27",,"39819","3"
"191221","15762","7","4879","137332","3"
"191222","162997","27","108645","12986","2"
"191223","62081","27",,"73447","5.91237885819678"
"191224","88182","30","85852","57231","3.31597395816845"
"191225","4692","20",,"10573","6"
"191226","162656","27","73804","13107","6"
"191227","126334","30",,"16079","6"
"191228","154414","14",,"16689","6"
"191229","152651","12",,"17600","2"
"191230","63383","7",,"284149","6"
"191231","160840","14",,"13801","6"
"191232","62620","7","16573","21831","6"
"191233","117255","14","50059","52082","6"
"191234","121564","13","18976","34796","6"
"191235","24011","27",,"17567","1"
"191236","105720","29","91864","75059","6"
"191237","39045","7",,"94273","5.29239125328731"
"191238","126792","7",,"15362","6"
"191239","30953","20",,"218204","6"
"191240","129791","27","18976","24638","6"
"191241","19405","7","3064","12819","3"
"191242","172148","12",,"10158","6"
"191243","143321","14","90392","23549","6"
"191244","154361","13","11873","16711","5.32989152769287"
"191245","156804","13","23635","15500","6"
"191246","69141","20",,"28083","6"
"191247","42108","7","2895","44140","3"
"191248","21678","20",,"19186","4"
"191249","87977","7",,"15902","6"
"191250","46904","7","63556","26596","6"
"191251","157724","7",,"15075","6"
"191252","49294","27",,"27762","6"
"191253","30096","20",,"145110","6"
"191254","45934","27",,"50008","6"
"191255","48806","27","8297","50811","3"
"191256","46436","7",,"637066","6"
"191257","161127","12",,"13688","6"
"191258","39488","7","1060","24569","3.5"
"191259","28515","7",,"18808","6"
"191260","145764","12",,"21806","6"
"191261","109889","12",,"65662","6"
"191262","24606","7","17828","157420","4"
"191263","159891","13","152733","14177","5.40075711600841"
"191264","41013","6",,"46735","6"
"191265","185","20",,"67910","1"
"191266","27376","27",,"17367","6"
"191267","107757","27","39816","70247","6"
"191268","28896","7","23699","251838","6"
"191269","43347","7",,"18574","6"
"191270","79840","7",,"55823","6"
"191271","144996","12",,"22351","2.5"
"191272","64914","30","32453","250725","6"
"191273","84951","6",,"23544","6"
"191274","68722","27",,"27051","1"
"191275","78354","27","147018","165810","6"
"191276","27591","27",,"22561","6"
"191277","21316","7",,"15770","6"
"191278","147420","12",,"20725","6"
"191279","164904","27","90340","12308","6"
"191280","88148","29","118453","87933","4"
"191281","105951","7",,"74474","4"
"191282","11598","6",,"106906","6"
"191283","28977","7",,"73547","6"
"191284","9642","27",,"94883","6"
"191285","44507","7",,"12883","3"
"191286","145000","27","69825","22349","2.5"
"191287","97264","12",,"97990","6"
"191288","152882","14","90392","17486","6"
"191289","104794","27","69291","60688","6"
"191290","143250","12",,"23596","6"
"191291","110054","7",,"18090","6"
"191292","35548","7",,"13768","6"
"191293","79443","27","51616","177435","4"
"191294","147486","14",,"20690","6"
"191295","126015","13","56238","39690","2"
"191296","36615","7",,"261725","6"
"191297","35787","7",,"24988","6"
"191298","46608","27","16906","527256","2"
"191299","5217","27",,"296413","6"
"191300","93566","27","116949","43799","4"
"191301","92143","29","23385","30276","6"
"191302","16259","7","13929","82590","3"
"191303","120438","12",,"12827","6"
"191304","23963","27","2296","10510","4"
"191305","79249","13","99381","178605","6"
"191306","111993","7",,"61487","2"
"191307","28810","7","36319","460906","4"
"191308","9180","27",,"85078","3"
"191309","48927","7","3303","286275","1"
"191310","62444","29","129916","123144","2.65537004759468"
"191311","21529","7",,"31169","3"
"191312","88616","13","87518","36781","4"
"191313","86353","7",,"19357","6"
"191314","146678","14",,"21193","6"
"191315","80797","12",,"142344","4"
"191316","127272","27","14729","12656","5.8237345290974"
"191317","13712","27",,"76713","6"
"191318","110052","27","7422","43486","4"
"191319","79342","7","15391","53574","2"
"191320","143502","20",,"23424","3"
"191321","77556","7",,"38538","6"
"191322","109752","7",,"65927","5.44092803811692"
"191323","97455","7",,"27271","6"
"191324","102581","7",,"82663","6"
"191325","123430","7",,"42992","6"
"191326","121713","12",,"45413","6"
"191327","140445","7",,"25713","5.88164408195612"
"191328","99324","20",,"12275","6"
"191329","149886","7",,"19171","6"
"191330","159543","29","106110","14318","4"
"191331","151254","13",,"18348","6"
"191332","6202","27","6485","126412","3.94093847716398"
"191333","102144","27",,"31751","6"
"191334","151840","7",,"18035","6"
"191335","14709","7",,"29827","2.5"
"191336","159919","20",,"14167","6"
"191337","137452","14",,"28190","3"
"191338","154733","12",,"16520","6"
"191339","74788","12",,"208537","2.5"
"191340","124991","13","2221","41003","2"
"191341","157994","12",,"14946","4"
"191342","41198","20",,"41270","4"
"191343","12834","27",,"26806","1"
"191344","136169","12",,"29295","6"
"191345","78126","7",,"169448","6"
"191346","149012","12",,"19716","6"
"191347","168339","14",,"11219","6"
"191348","88182","7","85852","74363","3.31597395816845"
"191349","115105","7",,"29110","6"
"191350","79814","23",,"10916","6"
"191351","102348","7",,"44948","6"
"191352","137317","7",,"28316","6"
"191353","137039","14",,"28558","6"
"191354","163509","7",,"12798","6"
"191355","145314","7",,"22135","6"
"191356","116535","7",,"35575","6"
"191357","78137","27",,"16059","2"
"191358","5171","20",,"16448","6"
"191359","132190","12",,"32968","6"
"191360","24230","27",,"66837","3"
"191361","23182","6",,"18429","6"
"191362","13929","7",,"40348","3"
"191363","130053","27",,"21798","3"
"191364","153960","20",,"16924","1"
"191365","118589","27","51747","49936","6"
"191366","96351","30","135983","100846","6"
"191367","82423","20",,"25542","3.94437184074034"
"191368","88420","7",,"13653","5.3290073656479"
"191369","34427","7",,"34250","6"
"191370","128847","12",,"36400","6"
"191371","88258","7",,"99252","6"
"191372","129378","13","18213","35845","3.565791400222"
"191373","126396","30","4232","23203","2"
"191374","72511","6",,"10338","6"
"191375","160245","27",,"14035","6"
"191376","170278","7",,"10663","6"
"191377","129223","7","26111","35996","6"
"191378","172199","14",,"10144","6"
"191379","4486","2",,"21376","6"
"191380","56267","7",,"146941","4"
"191381","17615","20",,"43690","6"
"191382","42255","27",,"105294","6"
"191383","33878","27",,"28214","6"
"191384","122540","7",,"33208","6"
"191385","91816","7",,"11116","6"
"191386","110405","13","108364","64657","6"
"191387","21299","3",,"15030","6"
"191388","12786","20",,"33229","6"
"191389","134936","13","95452","30462","6"
"191390","62201","6",,"35787","6"
"191391","5445","27",,"60087","6"
"191392","96996","27",,"98842","4"
"191393","45924","27",,"42724","6"
"191394","167623","30","53026","11430","6"
"191395","126443","27","8657","23586","3"
"191396","141562","7",,"24858","6"
"191397","79920","7",,"13828","6"
"191398","94253","7",,"88478","6"
"191399","127957","30","27083","18387","6"
"191400","28076","7","33291","73539","6"
"191401","41951","7","91780","67712","6"
"191402","97830","7","12945","19870","1"
"191403","83566","7",,"85950","6"
"191404","20463","27",,"33605","6"
"191405","53932","7",,"177772","6"
"191406","12189","27","4845","83788","3.45021960683236"
"191407","124956","12",,"12957","6"
"191408","118892","13","93040","49441","1"
"191409","128839","29","3291","36412","2.81130885078929"
"191410","65614","30","129916","195195","2.65537004759468"
"191411","154691","13","121387","16538","6"
"191412","61920","27",,"12095","2"
"191413","153518","13","34582","17137","6"
"191414","157739","27","104111","15068","2.98045951034903"
"191415","20830","7",,"17688","3.5"
"191416","11922","27",,"110174","4.96351290171786"
"191417","19791","20",,"14802","6"
"191418","30399","27",,"282797","2"
"191419","152897","30",,"17473","6"
"191420","31045","20",,"10590","6"
"191421","96232","30","18666","101274","3"
"191422","76331","20",,"197367","6"
"191423","145915","7",,"21697","2.96367439134824"
"191424","157604","12",,"15133","6"
"191425","47403","7",,"127517","6"
"191426","4845","6",,"29638","6"
"191427","172089","30","5124","10171","2"
"191428","99373","12",,"91396","6"
"191429","12468","7",,"13356","2.5"
"191430","162834","14",,"13045","6"
"191431","117822","20",,"51162","6"
"191432","166093","14",,"11916","6"
"191433","70606","3",,"20176","6"
"191434","146801","13","13744","21125","5.67348905956427"
"191435","22150","27",,"71557","5.28211005866981"
"191436","111914","13","84110","12370","6"
"191437","40689","27",,"43178","6"
"191438","28213","7","50328","49012","6"
"191439","62963","7",,"10937","6"
"191440","137506","14",,"28148","6"
"191441","132913","14","50242","32281","6"
"191442","164706","14",,"12375","6"
"191443","13888","27",,"101190","6"
"191444","129791","14",,"10776","6"
"191445","162993","13",,"12987","6"
"191446","135847","14","10226","29600","6"
"191447","66653","27",,"280225","2.65537004759468"
"191448","101859","20",,"84597","6"
"191449","16547","18",,"59312","4"
"191450","80771","7",,"169594","6"
"191451","9311","7",,"27149","3"
"191452","67278","27",,"18311","6"
"191453","142601","12",,"24066","6"
"191454","101784","7",,"35928","6"
"191455","133245","13","85188","31980","2.5"
"191456","124566","12",,"25976","3"
"191457","161570","13","18587","13518","3.88057962154534"
"191458","108379","14",,"68952","6"
"191459","41828","27",,"761819","4"
"191460","147582","14",,"20636","6"
"191461","16949","27","7670","18729","4.29705206322918"
"191462","94237","7",,"75645","6"
"191463","3785","6",,"568593","6"
"191464","143985","13",,"23089","1"
"191465","86646","7",,"60196","6"
"191466","147265","30","33318","20824","6"
"191467","21334","7",,"235834","6"
"191468","98753","12",,"93389","4"
"191469","52959","7",,"191748","6"
"191470","141969","14",,"24551","6"
"191471","17157","27",,"32354","6"
"191472","92217","12",,"115315","6"
"191473","28832","7",,"57154","2"
"191474","97537","13","27513","97097","6"
"191475","32960","32","9865","866377","4.90313909465148"
"191476","97224","7",,"11750","6"
"191477","17296","18",,"59838","6"
"191478","132359","12",,"32801","5.24369685362124"
"191479","110342","27","132462","30973","4.36228485255932"
"191480","60557","30","28335","353009","4"
"191481","29563","20",,"15213","6"
"191482","9945","23",,"23518","5.9260539872379"
"191483","22128","27",,"21644","6"
"191484","151763","30","97231","18075","6"
"191485","24040","30","26290","2274783","4"
"191486","38720","27",,"104995","6"
"191487","58309","12",,"13253","6"
"191488","108795","20",,"68012","6"
"191489","99187","7",,"91980","6"
"191490","57788","20",,"17596","6"
"191491","4791","2",,"33669","3"
"191492","143438","12",,"23471","6"
"191493","69291","27",,"254712","6"
"191494","88420","30","11865","105763","5.3290073656479"
"191495","167450","12",,"11487","6"
"191496","121343","20",,"19710","6"
"191497","58904","12",,"12697","6"
"191498","122970","20",,"43619","6"
"191499","28438","6",,"41856","4"
"191500","29409","20","15591","20314","5.66752345453854"
"191501","66199","7",,"260284","3"
"191502","32936","7",,"16372","6"
"191503","104415","12",,"77991","2"
"191504","3593","20",,"21732","6"
"191505","55111","6",,"18159","6"
"191506","117658","20","18461","16153","6"
"191507","12017","27","7192","74783","4.15262438852761"
"191508","47259","27","87518","601799","4"
"191509","56240","30","59032","419231","6"
"191510","143303","14",,"23563","5.67253323974309"
"191511","115270","14","87542","55374","6"
"191512","98203","27",,"12291","6"
"191513","20818","27",,"25152","6"
"191514","48335","27","35560","28836","6"
"191515","67585","7","16573","12052","6"
"191516","90575","27","6628","30443","3.98072651725115"
"191517","2964","27",,"296841","1"
"191518","20743","27",,"106641","6"
"191519","80533","7",,"25223","6"
"191520","51635","27","19483","128820","6"
"191521","97864","27","90357","52311","6"
"191522","143668","14","30399","23304","2"
"191523","131099","29","16537","11195","6"
"191524","60723","6",,"31471","6"
"191525","160746","12",,"13839","6"
"191526","149755","12",,"19243","3.80911811526354"
"191527","12939","27",,"15743","6"
"191528","84110","27",,"78370","6"
"191529","26081","27",,"1898514","4"
"191530","29820","6",,"129458","2"
"191531","108529","13","134892","68608","6"
"191532","84480","12",,"149128","6"
"191533","113415","27",,"58880","6"
"191534","109918","14",,"65599","6"
"191535","29576","27",,"30571","6"
"191536","87066","27","68028","136595","6"
"191537","56463","7",,"39970","6"
"191538","131468","13","79707","33671","6"
"191539","23123","6",,"12756","1.5"
"191540","165933","7",,"11967","5.33171984151949"
"191541","124738","7","106793","14963","4"
"191542","56235","7","9085","12523","4.71396527898155"
"191543","117025","20",,"11755","2"
"191544","105223","13","70222","76107","6"
"191545","146745","14","77000","21154","6"
"191546","137489","7",,"28158","6"
"191547","80840","27",,"51745","6"
"191548","169785","14",,"10794","6"
"191549","36792","7",,"12384","6"
"191550","60068","7",,"44835","6"
"191551","95192","12",,"104718","6"
"191552","162428","13","52351","13192","6"
"191553","115388","20",,"55171","4"
"191554","129605","7",,"19755","5.69357356107634"
"191555","28123","7","8936","13933","2.5"
"191556","133453","12",,"31794","3"
"191557","25613","7",,"168490","6"
"191558","143794","12",,"23220","6"
"191559","171688","7",,"10279","6"
"191560","82774","29","55018","158227","6"
"191561","121433","12",,"45806","6"
"191562","135521","14",,"12929","6"
"191563","156141","12",,"15801","6"
"191564","107823","7",,"60021","6"
"191565","46075","7","7011","263946","3"
"191566","5990","27",,"80625","6"
"191567","106171","14",,"73934","6"
"191568","155542","7",,"16094","6"
"191569","157829","14",,"15021","6"
"191570","54697","7",,"446315","6"
"191571","99297","32","65357","78770","4"
"191572","34308","7","22598","82858","4"
"191573","90342","12",,"10381","2"
"191574","141639","27","83561","24801","6"
"191575","35974","7",,"24470","6"
"191576","15830","7",,"13791","6"
"191577","47930","27","42596","17278","6"
"191578","13553","27","27329","557471","6"
"191579","108366","12",,"33696","6"
"191580","50440","7",,"49178","6"
"191581","126334","7",,"23251","6"
"191582","157541","7",,"15160","6"
"191583","21996","27",,"13485","3"
"191584","93524","7",,"110574","6"
"191585","74365","7",,"39299","6"
"191586","116027","7",,"15886","6"
"191587","114381","14",,"45140","6"
"191588","44229","7",,"654909","6"
"191589","128465","7",,"12321","2"
"191590","78572","12",,"48388","6"
"191591","127163","27",,"38252","6"
"191592","29610","20",,"40994","6"
"191593","38528","27",,"16064","6"
"191594","154642","7",,"16563","6"
"191595","109694","14",,"66034","6"
"191596","120809","20",,"46635","6"
"191597","69245","7",,"200476","6"
"191598","106901","12",,"72159","6"
"191599","76263","7",,"10601","6"
"191600","131353","12",,"33786","6"
"191601","4486","23",,"10865","6"
"191602","101107","7","12801","23589","5.50385858433573"
"191603","5676","7","10790","104494","5.10461329728762"
"191604","50987","27","13789","31733","5.68081123026006"
"191605","44608","27","11542","47596","5.26489892098701"
"191606","109191","30",,"43847","6"
"191607","39329","27",,"180715","6"
"191608","81478","30","101348","122915","6"
"191609","145891","12",,"21719","6"
"191610","166350","7",,"11834","6"
"191611","161464","13","93696","13560","6"
"191612","132625","14",,"32548","6"
"191613","36589","7",,"23019","6"
"191614","165433","12",,"12139","6"
"191615","124432","13","71591","41644","6"
"191616","99120","7",,"14077","1.5"
"191617","28309","27",,"15789","6"
"191618","23981","7",,"149793","6"
"191619","162796","7","43435","13056","6"
"191620","142824","7",,"23898","6"
"191621","113786","12",,"14798","6"
"191622","108706","13","17528","68214","6"
"191623","70340","30",,"152901","6"
"191624","150257","13","30385","18954","3"
"191625","87518","14",,"18985","4"
"191626","29764","7",,"38788","2"
"191627","147549","14",,"20653","6"
"191628","121762","13","105323","45340","6"
"191629","134926","7",,"30470","6"
"191630","8797","7","4902","33928","4"
"191631","83408","27",,"18811","1"
"191632","165983","14",,"11951","6"
"191633","171294","12",,"10386","6"
"191634","57055","27",,"12537","6"
"191635","163888","12",,"12654","6"
"191636","106023","7",,"74282","6"
"191637","146162","13","103266","21525","2.65537004759468"
"191638","170746","14",,"10540","6"
"191639","153914","14",,"16945","6"
"191640","58904","27",,"363923","6"
"191641","68312","27",,"263804","6"
"191642","28158","27",,"29410","6"
"191643","95666","27","36255","12193","6"
"191644","53095","27",,"23916","6"
"191645","54005","30","66103","250705","4"
"191646","112627","13","18637","60296","6"
"191647","160763","14",,"13835","6"
"191648","52865","20",,"25670","6"
"191649","86565","7",,"92781","6"
"191650","34443","27",,"10530","6"
"191651","132943","13","82613","32253","6"
"191652","67883","27",,"12268","6"
"191653","110116","30",,"65234","6"
"191654","165288","12",,"12190","6"
"191655","115842","7",,"30630","6"
"191656","164170","12",,"12562","2"
"191657","6065","27",,"366325","2"
"191658","137912","12",,"27789","6"
"191659","124738","30","106793","26331","4"
"191660","78864","27","63713","157692","6"
"191661","76167","14",,"182876","6"
"191662","121300","12",,"45970","6"
"191663","122517","12",,"44189","6"
"191664","4845","20",,"54159","6"
"191665","11681","7",,"59275","6"
"191666","112562","13","163084","60401","6"
"191667","168354","12",,"11216","2"
"191668","22257","27",,"30070","3"
"191669","15742","27",,"92436","6"
"191670","23979","27",,"26028","6"
"191671","79814","27",,"10276","6"
"191672","20390","27",,"196476","6"
